original_row_id,event,status,rewritten,score_avg_all,score_avg_approvers,approvals_count,majority_vote,judge1_provider,judge1_vote,judge1_score,judge1_reason,judge2_provider,judge2_vote,judge2_score,judge2_reason,judge3_provider,judge3_vote,judge3_score,judge3_reason
75,PersonX agrees to take PersonY,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
465,PersonX buys PersonY a new bike,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
621,PersonX buys ___ for my wife,APPROVED,False,94.0,94.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
777,PersonX buys a new purse,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
76,PersonX agrees to take PersonY,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
232,PersonX breaks PersonY's fall,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
466,PersonX buys PersonY a new bike,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
622,PersonX buys ___ online,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
778,PersonX buys a new plant,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
77,PersonX always watched ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
233,PersonX breaks PersonY's phone,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
467,"PersonX buys ___ , though",APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
779,PersonX buys a new plant,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
623,PersonX buys ___ online,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
78,PersonX always watched ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
234,PersonX breaks PersonY's phone,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
0,PersonX accidentally kicked ___,REJECTED,False,25.0,0.0,0,False,openai,reject,30,"PROPORTIONALITY: xIntent includes 'to lash out', an intentional aggressive action that contradicts the event being accidental.",anthropic,reject,15,PROPORTIONALITY: xIntent 'to lash out in frustration' describes aggressive action incompatible with accidental event.,gemini,reject,30,"PROPORTIONALITY: xIntent describes an intentional aggressive act ('to lash out') for an event marked as 'accidentally', violating the requirement for neutral or non-aggressive precursor actions."
468,"PersonX buys ___ , though",APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
780,PersonX buys a new television,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
624,PersonX buys ___ for PersonY's birthday,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
79,PersonX always forgot,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
235,PersonX breaks PersonY's kiss,APPROVED,False,94.0,94.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
313,PersonX breaks open the ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
469,PersonX buys PersonY's son,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
625,PersonX buys ___ for PersonY's birthday,APPROVED,False,97.33,97.33,3,True,openai,approve,100,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
859,PersonX buys all the ingredients,APPROVED,False,69.0,93.5,2,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,reject,20,"DERIVABILITY: The context describes purchasing wholesale narcotics, which contradicts the event text 'buys all the ingredients' (precursors/components, not the finished product)."
80,PersonX always forgot,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
236,PersonX breaks PersonY's kiss,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
314,PersonX breaks open the ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
782,PersonX buys a laptop,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
781,PersonX buys a new television,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
626,PersonX buys ___ from amazon,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
860,PersonX buys a video game,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
81,PersonX allows ___ to enter,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
471,PersonX buys PersonX's lunch,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
470,PersonX buys PersonY's son,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
237,PersonX breaks PersonY's window,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
627,PersonX buys ___ from amazon,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
315,PersonX breaks every ___ in PersonX's body,REJECTED,False,15.0,0.0,0,False,openai,reject,30,"DERIVABILITY: Context contradicts event text — event says PersonX breaks bones in PersonX's body, but context describes PersonX breaking PersonY's bones.",anthropic,reject,15,DERIVABILITY: Event says 'PersonX breaks...in PersonX's body' but context claims 'PersonX violently breaks every bone in PersonY's body'. Subject mismatch contradicts derivability.,gemini,reject,0,"CONSISTENCY: xIntent/xAttr/xEffect/oEffect describe PersonY, but the event text explicitly states the injury happens to PersonX's own body."
783,PersonX buys a laptop,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
861,PersonX buys a video game,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
82,PersonX allows ___ to enter,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
238,PersonX breaks PersonY's window,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
628,PersonX buys ___ for PersonY's family,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
316,PersonX breaks every ___ in PersonX's body,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
784,PersonX buys a new shirt,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
472,PersonX buys PersonX's lunch,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
83,PersonX asks ___ for money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
317,PersonX breaks the ice,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
473,PersonX buys PersonY's groceries,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
862,PersonX buys a ticket,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
785,PersonX buys a new shirt,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
863,PersonX buys a ticket,APPROVED,False,94.0,94.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
239,PersonX breaks PersonX's mother 's favorite vase,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
629,PersonX buys ___ for PersonY's family,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
240,PersonX breaks PersonX's mother 's favorite vase,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
474,PersonX buys PersonY's groceries,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
630,PersonX buys ___ one,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
786,PersonX buys a new sweater,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
84,PersonX asks ___ for money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
85,PersonX always used ___,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
318,PersonX breaks the ice,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
241,PersonX breaks ___ in half,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
319,PersonX breaks a law,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
475,PersonX buys PersonX's first car,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
631,PersonX buys ___ one,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
787,PersonX buys a new sweater,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
864,PersonX buys an air conditioner,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
86,PersonX always used ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
865,PersonX buys an air conditioner,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
320,PersonX breaks a law,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
476,PersonX buys PersonX's first car,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
632,PersonX buys a ___ at a price,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
866,PersonX buys a tv,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
788,PersonX buys a new fan,APPROVED,False,91.67,91.67,3,True,openai,approve,90,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
87,PersonX asks PersonY to forgive,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
242,PersonX breaks ___ in half,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
243,PersonX borrows money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
321,PersonX breaks PersonY's ankle,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
